Run   Combination (x1,x2,x3,...)                                                       R_c_ass (AC)              Porosity_ass (AC)         eval (f)                  -----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
7947  (6,1,3,1,1,1,3,3,40,9700)                                                        10.071316                 0.807437                  9.263880                 
7948  (6,1,3,1,2,3,2,1,42,10950)                                                       9.775441                  0.792932                  8.982509                 
7949  (6,1,3,2,3,3,1,1,39,10000)                                                       10.001988                 0.804044                  9.197944                 
7950  (6,1,3,3,3,3,2,2,30,3800)                                                        11.487186                 0.842435                  10.644751                
7951  (6,1,4,1,2,1,2,3,28,9100)                                                        10.186846                 0.812412                  9.374434                 
7952  (6,1,4,3,3,1,1,3,36,7550)                                                        10.584435                 0.821777                  9.762657                 
7953  (6,1,5,1,2,3,1,2,48,11000)                                                       8.744542                  0.746218                  7.998324                 
7954  (6,1,5,3,3,2,1,1,30,9900)                                                        9.063474                  0.760600                  8.302874                 
7955  (6,1,5,3,3,3,1,1,28,8000)                                                        9.625009                  0.785907                  8.839103                 
7956  (6,2,1,1,2,1,1,4,46,11250)                                                       6.553981                  0.699668                  5.854313                 
7957  (6,2,1,1,2,1,2,1,9,11350)                                                        6.540474                  0.698962                  5.841512                 
7958  (6,2,1,1,2,3,1,1,20,9850)                                                        6.872775                  0.716024                  6.156751                 
7959  (6,2,1,3,3,1,1,1,30,10850)                                                       6.647908                  0.704531                  5.943377                 
7960  (6,2,2,1,2,3,1,1,2,11850)                                                        6.285341                  0.685162                  5.600179                 
7961  (6,2,2,2,1,3,1,1,39,11600)                                                       6.327606                  0.687522                  5.640083                 
7962  (6,2,2,2,3,3,2,1,18,12000)                                                       6.255143                  0.683452                  5.571691                 
7963  (6,2,3,1,1,2,2,2,10,11100)                                                       7.208598                  0.732180                  6.476418                 
7964  (6,2,4,2,3,3,3,2,2,11750)                                                        7.055311                  0.725531                  6.329780                 
7965  (6,2,5,1,3,1,1,3,1,11750)                                                        6.411704                  0.692122                  5.719582                 
7966  (6,2,5,1,3,2,1,1,3,11950)                                                        6.382522                  0.690539                  5.691983                 
7967  (6,2,5,2,2,3,1,4,7,11950)                                                        6.372621                  0.689999                  5.682621                 
7968  (6,3,4,1,2,2,3,4,33,10950)                                                       10.917038                 0.672320                  10.244718                
7969  (6,5,1,1,1,3,2,4,49,11900)                                                       8.513711                  0.697792                  7.815919                 
7970  (6,5,2,1,1,1,2,4,33,7150)                                                        9.674050                  0.747562                  8.926488                 
7971  (1,1,4,3,1,1,3,3,10,9200)                                                        10.165647                 0.811597                  9.354050                 
7972  (1,2,1,1,2,1,2,3,44,9650)                                                        6.910385                  0.717964                  6.192421                 
7973  (1,2,1,1,2,2,2,1,4,7600)                                                         7.443674                  0.737271                  6.706403                 
7974  (1,2,1,1,3,1,2,3,39,9300)                                                        6.990938                  0.722169                  6.268768                 
7975  (1,2,1,1,3,1,3,2,33,7900)                                                        7.344712                  0.735401                  6.609310                 
7976  (1,2,1,2,1,1,2,2,26,10250)                                                       6.773165                  0.710934                  6.062232                 
7977  (1,2,1,2,1,2,2,3,25,9550)                                                        6.933380                  0.719158                  6.214223                 
7978  (1,2,1,2,2,1,3,1,24,11050)                                                       6.604380                  0.702287                  5.902094                 
7979  (1,2,1,2,2,2,2,1,4,9550)                                                         6.942737                  0.719645                  6.223092                 
7980  (1,2,1,3,3,1,1,2,35,11350)                                                       6.531941                  0.698515                  5.833426                 
7981  (1,2,2,1,1,1,2,4,33,350)                                                         9.631483                  0.782795                  8.848687                 
7982  (1,2,2,1,2,2,1,1,13,10250)                                                       6.594699                  0.701785                  5.892914                 
7983  (1,2,2,1,2,2,2,1,12,9000)                                                        6.866995                  0.715727                  6.151268                 
7984  (1,2,2,1,2,2,2,1,28,9550)                                                        6.744319                  0.709463                  6.034855                 
7985  (1,2,2,2,1,1,1,1,36,12000)                                                       6.254937                  0.683441                  5.571496                 
7986  (1,2,2,2,1,1,3,2,44,11200)                                                       6.392528                  0.691083                  5.701444                 
7987  (1,2,2,2,2,1,1,2,15,10050)                                                       6.625789                  0.703392                  5.922396                 
7988  (1,2,2,2,2,1,1,3,26,10850)                                                       6.461578                  0.694796                  5.766781                 
7989  (1,2,2,2,2,1,2,2,37,10050)                                                       6.625773                  0.703392                  5.922382                 
7990  (1,2,2,2,2,2,1,1,5,7750)                                                         7.158932                  0.730395                  6.428537                 
7991  (1,2,2,2,2,2,2,1,22,10250)                                                       6.594465                  0.701773                  5.892692                 
7992  (1,2,2,2,2,2,2,2,16,11400)                                                       6.354345                  0.688998                  5.665347                 
7993  (1,2,2,2,2,2,2,2,42,10500)                                                       6.531852                  0.698510                  5.833342                 
7994  (1,2,2,2,2,2,2,3,21,9300)                                                        6.789485                  0.711765                  6.077720                 
7995  (1,2,2,2,2,2,2,3,47,10200)                                                       6.594548                  0.701777                  5.892771                 
7996  (1,2,2,2,2,3,1,2,14,10700)                                                       6.491196                  0.696369                  5.794828                 
7997  (1,2,2,2,3,1,1,1,37,10450)                                                       6.552859                  0.699609                  5.853250                 
7998  (1,2,2,2,3,1,1,2,14,9900)                                                        6.657802                  0.705040                  5.952763                 
7999  (1,2,2,2,3,2,2,2,33,8700)                                                        6.924548                  0.718699                  6.205850                 
8000  (1,2,2,2,3,2,2,2,38,10300)                                                       6.573194                  0.700669                  5.872525                 
8001  (1,2,2,2,3,2,2,2,40,9900)                                                        6.657784                  0.705039                  5.952745                 
8002  (1,2,2,3,2,1,3,2,15,11650)                                                       6.307650                  0.686412                  5.621237                 
8003  (1,2,2,3,2,2,2,1,3,10000)                                                        6.649304                  0.704603                  5.944701                 
8004  (1,2,2,3,2,2,2,4,19,5550)                                                        7.801088                  0.744484                  7.056604                 
8005  (1,2,3,1,2,2,2,2,36,9800)                                                        7.533012                  0.739010                  6.794001                 
8006  (1,2,3,1,2,3,2,3,19,11000)                                                       7.231307                  0.732858                  6.498449                 
8007  (1,2,3,1,3,3,3,3,26,11700)                                                       7.087912                  0.727178                  6.360734                 
8008  (1,2,3,2,1,1,2,2,42,7950)                                                        8.006134                  0.748716                  7.257418                 
8009  (1,2,3,2,2,1,3,4,18,10300)                                                       7.405221                  0.736543                  6.668678                 
8010  (1,2,3,2,2,2,2,3,44,1950)                                                        9.402982                  0.777819                  8.625164                 
8011  (1,2,3,2,3,2,2,3,9,11150)                                                        7.198009                  0.731835                  6.466174                 
8012  (1,2,3,3,2,2,2,2,42,9100)                                                        7.712162                  0.742650                  6.969512                 
8013  (1,2,3,3,2,2,2,4,32,4300)                                                        8.900179                  0.767168                  8.133010                 
8014  (1,2,4,1,2,2,3,3,8,11900)                                                        7.029272                  0.724180                  6.305092                 
8015  (1,2,4,1,2,3,2,2,21,9500)                                                        7.555988                  0.739469                  6.816520                 
8016  (1,2,4,2,2,2,2,2,15,8300)                                                        7.855707                  0.745612                  7.110095                 
8017  (1,2,4,2,3,3,1,3,37,11600)                                                       7.082063                  0.726887                  6.355175                 
8018  (1,2,4,2,3,3,2,3,17,9750)                                                        7.493911                  0.738240                  6.755671                 
8019  (1,2,4,3,2,2,2,3,15,10750)                                                       7.248843                  0.733329                  6.515514                 
8020  (1,2,4,3,3,2,1,2,40,9050)                                                        7.668199                  0.741747                  6.926452                 
8021  (1,3,2,3,2,2,1,2,34,11800)                                                       9.524493                  0.631223                  8.893269                 
8022  (1,4,2,3,2,3,1,3,27,11650)                                                       7.679313                  0.572930                  7.106383                 
8023  (1,5,2,1,3,2,2,4,49,11850)                                                       8.380289                  0.691939                  7.688349                 
8024  (2,1,2,1,2,2,2,3,13,7750)                                                        9.510326                  0.780670                  8.729656                 
8025  (2,1,3,3,2,2,3,3,24,9350)                                                        10.149489                 0.810942                  9.338547                 
8026  (2,2,1,1,1,2,2,2,1,8800)                                                         7.107215                  0.728114                  6.379101                 
8027  (2,2,1,1,2,1,2,1,46,11650)                                                       6.477140                  0.695624                  5.781516                 
8028  (2,2,1,1,2,2,2,2,39,9750)                                                        6.887076                  0.716760                  6.170316                 
8029  (2,2,1,1,3,1,3,4,20,11000)                                                       6.607762                  0.702461                  5.905301                 
8030  (2,2,1,2,2,2,1,3,34,11100)                                                       6.585657                  0.701316                  5.884341                 
8031  (2,2,1,2,2,2,2,2,35,10000)                                                       6.829901                  0.713828                  6.116074                 
8032  (2,2,1,2,2,2,2,2,47,9100)                                                        7.036768                  0.724571                  6.312198                 
8033  (2,2,1,2,2,2,2,4,39,9650)                                                        6.910877                  0.717990                  6.192887                 
8034  (2,2,1,2,2,3,2,2,21,11150)                                                       6.574569                  0.700740                  5.873828                 
8035  (2,2,1,2,3,2,1,2,29,10550)                                                       6.705862                  0.707501                  5.998361                 
8036  (2,2,1,2,3,2,2,2,24,9600)                                                        6.921525                  0.718542                  6.202983                 
8037  (2,2,1,3,2,1,2,4,9,9650)                                                         6.910947                  0.717993                  6.192954                 
8038  (2,2,1,3,2,2,1,3,12,6250)                                                        7.839474                  0.745277                  7.094197                 
8039  (2,2,1,3,2,2,2,3,28,11200)                                                       6.564195                  0.700200                  5.863995                 
8040  (2,2,1,3,2,2,3,4,44,8350)                                                        7.220029                  0.732531                  6.487498                 
8041  (2,2,2,1,1,1,2,2,27,10400)                                                       6.552446                  0.699588                  5.852858                 
8042  (2,2,2,1,1,2,1,3,23,11000)                                                       6.431917                  0.693210                  5.738707                 
8043  (2,2,2,1,1,3,2,1,18,9450)                                                        6.766440                  0.710591                  6.055849                 
8044  (2,2,2,1,2,1,2,2,36,10950)                                                       6.441301                  0.693713                  5.747588                 
8045  (2,2,2,1,2,1,3,1,32,11750)                                                       6.300032                  0.685987                  5.614046                 
8046  (2,2,2,1,2,2,1,2,29,10150)                                                       6.604626                  0.702299                  5.902327                 
8047  (2,2,2,1,2,2,2,1,11,3000)                                                        8.667362                  0.762333                  7.905029                 
8048  (2,2,2,1,2,2,2,1,49,11850)                                                       6.281779                  0.684961                  5.596818                 
8049  (2,2,2,1,2,2,2,3,14,7000)                                                        7.354721                  0.735592                  6.619129                 
8050  (2,2,2,1,2,2,3,4,23,11750)                                                       6.290368                  0.685445                  5.604923                 
8051  (2,2,2,1,2,3,2,2,29,10850)                                                       6.461124                  0.694772                  5.766352                 
8052  (2,2,2,1,2,3,2,4,24,10050)                                                       6.626845                  0.703447                  5.923399                 
8053  (2,2,2,1,3,1,2,3,16,1550)                                                        9.187008                  0.773201                  8.413807                 
8054  (2,2,2,2,1,1,1,2,35,11000)                                                       6.431458                  0.693185                  5.738272                 
8055  (2,2,2,2,1,1,1,2,38,10700)                                                       6.491179                  0.696368                  5.794811                 
8056  (2,2,2,2,1,1,2,1,22,11200)                                                       6.403441                  0.691675                  5.711766                 
8057  (2,2,2,2,1,1,3,2,20,11650)                                                       6.307643                  0.686412                  5.621231                 
8058  (2,2,2,2,1,2,1,2,35,9000)                                                        6.856353                  0.715181                  6.141171                 
8059  (2,2,2,2,1,2,2,2,8,11900)                                                        6.262171                  0.683852                  5.578319                 
8060  (2,2,2,2,1,2,2,2,19,10950)                                                       6.441311                  0.693714                  5.747598                 
8061  (2,2,2,2,1,2,2,2,29,8200)                                                        7.039861                  0.724732                  6.315130                 
8062  (2,2,2,2,1,2,2,2,40,10850)                                                       6.461120                  0.694772                  5.766349                 
8063  (2,2,2,2,2,1,1,2,39,11100)                                                       6.411903                  0.692132                  5.719770                 
8064  (2,2,2,2,2,1,1,3,6,9950)                                                         6.647615                  0.704516                  5.943099                 
8065  (2,2,2,2,2,1,1,4,28,9250)                                                        6.801225                  0.712364                  6.088861                 
8066  (2,2,2,2,2,1,2,2,4,8200)                                                         7.039939                  0.724736                  6.315204                 
8067  (2,2,2,2,2,1,2,3,22,8300)                                                        7.017021                  0.723539                  6.293482                 
8068  (2,2,2,2,2,1,3,3,19,9200)                                                        6.811814                  0.712904                  6.098910                 
8069  (2,2,2,2,2,1,3,3,33,10500)                                                       6.532303                  0.698534                  5.833770                 
8070  (2,2,2,2,2,1,3,3,43,10300)                                                       6.573637                  0.700692                  5.872945                 
8071  (2,2,2,2,2,2,1,2,46,9550)                                                        6.733755                  0.708925                  6.024830                 
8072  (2,2,2,2,2,2,1,3,17,10100)                                                       6.615645                  0.702869                  5.912776                 
8073  (2,2,2,2,2,2,2,2,10,8350)                                                        7.005043                  0.722910                  6.282133                 
8074  (2,2,2,2,2,2,2,2,17,9050)                                                        6.845078                  0.714604                  6.130474                 
8075  (2,2,2,2,2,2,2,2,24,5300)                                                        7.880402                  0.746122                  7.134280                 
8076  (2,2,2,2,2,2,2,3,11,10100)                                                       6.615667                  0.702870                  5.912797                 
8077  (2,2,2,2,2,2,2,3,27,10700)                                                       6.491634                  0.696392                  5.795242                 
8078  (2,2,2,2,2,2,2,4,16,10450)                                                       6.543230                  0.699106                  5.844124                 
8079  (2,2,2,2,2,2,3,1,11,9050)                                                        6.855792                  0.715153                  6.140640                 
8080  (2,2,2,2,2,2,3,4,31,10600)                                                       6.512503                  0.697493                  5.815010                 
8081  (2,2,2,2,2,3,1,3,21,9200)                                                        6.811810                  0.712904                  6.098906                 
8082  (2,2,2,2,2,3,2,2,13,11750)                                                       6.289308                  0.685385                  5.603923                 
8083  (2,2,2,2,2,3,2,2,28,11750)                                                       6.289292                  0.685384                  5.603908                 
8084  (2,2,2,2,2,3,2,4,29,11600)                                                       6.317951                  0.686986                  5.630965                 
8085  (2,2,2,2,2,3,3,2,12,9100)                                                        6.833827                  0.714028                  6.119799                 
8086  (2,2,2,2,2,3,3,3,24,8200)                                                        7.040276                  0.724753                  6.315523                 
8087  (2,2,2,2,3,1,1,2,11,11650)                                                       6.307660                  0.686413                  5.621247                 
8088  (2,2,2,2,3,2,3,2,30,10650)                                                       6.501287                  0.696902                  5.804385                 
8089  (2,2,2,2,3,3,1,4,25,11450)                                                       6.345978                  0.688538                  5.657440                 
8090  (2,2,2,3,1,2,2,3,16,5300)                                                        7.880769                  0.746130                  7.134639                 
8091  (2,2,2,3,1,3,2,1,27,9900)                                                        6.668472                  0.705587                  5.962885                 
8092  (2,2,2,3,2,1,2,2,44,8900)                                                        6.878994                  0.716344                  6.162650                 
8093  (2,2,2,3,2,2,1,3,11,4500)                                                        8.144101                  0.751557                  7.392544                 
8094  (2,2,2,3,2,2,2,2,8,8850)                                                         6.890389                  0.716931                  6.173458                 
8095  (2,2,2,3,2,2,2,2,12,10850)                                                       6.461144                  0.694773                  5.766371                 
8096  (2,2,2,3,2,2,2,3,18,11350)                                                       6.364280                  0.689543                  5.674737                 
8097  (2,2,2,3,2,2,2,3,21,1500)                                                        9.205389                  0.773591                  8.431798                 
8098  (2,2,2,3,2,2,3,2,7,10900)                                                        6.451235                  0.694245                  5.756991                 
8099  (2,2,2,3,2,2,3,2,9,11850)                                                        6.271169                  0.684362                  5.586807                 
8100  (2,2,2,3,2,3,2,2,30,10450)                                                       6.542130                  0.699048                  5.843081                 
8101  (2,2,2,3,3,1,2,1,23,11950)                                                       6.263971                  0.683954                  5.580017                 
8102  (2,2,2,3,3,3,1,1,11,11500)                                                       6.346739                  0.688580                  5.658160                 
8103  (2,2,2,3,3,3,2,3,32,8750)                                                        6.913552                  0.718128                  6.195424                 
8104  (2,2,3,1,2,1,1,2,21,4550)                                                        8.842838                  0.765973                  8.076864                 
8105  (2,2,3,1,2,2,1,1,16,9900)                                                        7.513539                  0.738625                  6.774913                 
8106  (2,2,3,1,2,2,1,1,23,9950)                                                        7.500813                  0.738375                  6.762438                 
8107  (2,2,3,1,2,2,3,1,34,7950)                                                        8.008615                  0.748767                  7.259848                 
8108  (2,2,3,1,2,2,3,4,17,11700)                                                       7.088294                  0.727196                  6.361098                 
8109  (2,2,3,1,2,3,2,2,11,3400)                                                        9.101500                  0.771392                  8.330108                 
8110  (2,2,3,1,2,3,2,3,27,10700)                                                       7.303070                  0.734574                  6.568496                 
8111  (2,2,3,1,3,1,2,3,14,11650)                                                       7.097444                  0.727644                  6.369800                 
8112  (2,2,3,1,3,3,2,1,17,11600)                                                       7.113368                  0.728404                  6.384964                 
8113  (2,2,3,2,1,1,2,1,33,10050)                                                       7.475332                  0.737879                  6.737453                 
8114  (2,2,3,2,1,2,1,1,7,1650)                                                         9.459317                  0.779036                  8.680281                 
8115  (2,2,3,2,1,2,1,1,31,8200)                                                        7.945240                  0.747460                  7.197780                 
8116  (2,2,3,2,2,1,1,2,23,11400)                                                       7.145870                  0.729856                  6.416014                 
8117  (2,2,3,2,2,1,2,1,34,6550)                                                        8.360088                  0.755999                  7.604089                 
8118  (2,2,3,2,2,1,2,3,15,8250)                                                        7.929653                  0.747139                  7.182514                 
8119  (2,2,3,2,2,2,2,4,9,11000)                                                        7.231753                  0.732870                  6.498883                 
8120  (2,2,3,2,2,3,1,3,35,11100)                                                       7.208898                  0.732189                  6.476709                 
8121  (2,2,3,2,2,3,3,2,22,10850)                                                       7.266090                  0.733756                  6.532335                 
8122  (2,2,3,2,3,1,2,2,48,8700)                                                        7.814473                  0.744760                  7.069713                 
8123  (2,2,3,2,3,1,2,3,37,6000)                                                        8.496138                  0.758799                  7.737339                 
8124  (2,2,3,2,3,2,1,2,18,10800)                                                       7.278158                  0.734035                  6.544123                 
8125  (2,2,3,2,3,2,2,3,40,11650)                                                       7.097438                  0.727644                  6.369794                 
8126  (2,2,3,2,3,3,3,2,8,4000)                                                         8.968535                  0.768597                  8.199938                 
8127  (2,2,3,3,2,2,2,3,17,10550)                                                       7.340807                  0.735326                  6.605481                 
8128  (2,2,3,3,2,2,2,4,49,10100)                                                       7.456636                  0.737519                  6.719117                 
8129  (2,2,3,3,3,1,3,4,12,11700)                                                       7.088300                  0.727197                  6.361103                 
8130  (2,2,3,3,3,2,2,1,6,11900)                                                        7.056509                  0.725592                  6.330917                 
8131  (2,2,3,3,3,2,2,4,37,8550)                                                        7.853199                  0.745560                  7.107638                 
8132  (2,2,4,1,1,2,1,2,5,9500)                                                         7.555992                  0.739469                  6.816523                 
8133  (2,2,4,1,2,1,3,2,36,8750)                                                        7.743099                  0.743287                  6.999811                 
8134  (2,2,4,1,2,3,3,3,28,9850)                                                        7.468922                  0.737755                  6.731167                 
8135  (2,2,4,2,2,1,2,3,28,10650)                                                       7.271783                  0.733889                  6.537893                 
8136  (2,2,4,2,2,1,3,2,46,8700)                                                        7.755595                  0.743545                  7.012050                 
8137  (2,2,4,2,2,2,1,3,30,9350)                                                        7.593680                  0.740228                  6.853452                 
8138  (2,2,4,2,2,2,2,3,33,8600)                                                        7.780828                  0.744066                  7.036762                 
8139  (2,2,4,2,2,2,2,4,26,4000)                                                        8.914417                  0.767466                  8.146951                 
8140  (2,2,4,2,2,2,3,2,9,11300)                                                        7.136150                  0.729437                  6.406712                 
8141  (2,2,4,2,2,3,2,3,6,11050)                                                        7.184850                  0.731379                  6.453470                 
8142  (2,2,4,2,3,1,3,2,8,4600)                                                         8.772498                  0.764511                  8.007987                 
8143  (2,2,4,2,3,2,2,4,20,8450)                                                        7.818649                  0.744847                  7.073802                 
8144  (2,2,4,3,1,2,2,3,39,7800)                                                        7.981308                  0.748204                  7.233103                 
8145  (2,2,4,3,1,3,1,3,14,10800)                                                       7.237663                  0.733033                  6.504629                 
8146  (2,2,4,3,2,1,3,4,26,10350)                                                       7.344667                  0.735400                  6.609267                 
8147  (2,2,4,3,2,2,2,4,7,11100)                                                        7.175349                  0.731032                  6.444317                 
8148  (2,2,5,1,2,2,2,3,35,8700)                                                        7.075807                  0.726574                  6.349233                 
8149  (2,2,5,1,3,1,1,1,11,10450)                                                       6.691006                  0.706741                  5.984264                 
8150  (2,2,5,2,1,1,2,3,18,10550)                                                       6.659985                  0.705152                  5.954834                 
8151  (2,2,5,2,2,1,1,2,36,8500)                                                        7.122432                  0.728823                  6.393608                 
8152  (2,2,5,2,3,1,1,4,6,10900)                                                        6.585783                  0.701323                  5.884460                 
8153  (2,2,5,3,3,2,2,1,29,9000)                                                        7.015680                  0.723468                  6.292212                 
8154  (2,3,2,1,2,1,2,3,34,10000)                                                       9.994988                  0.650625                  9.344363                 
8155  (2,3,2,2,2,1,1,1,38,9650)                                                        10.115297                 0.654176                  9.461121                 
8156  (2,4,2,1,2,3,1,2,7,11100)                                                        7.804441                  0.575235                  7.229207                 
8157  (2,4,3,1,3,1,2,2,46,11700)                                                       8.646197                  0.590166                  8.056032                 
8158  (2,5,3,1,2,1,2,1,10,11650)                                                       9.567456                  0.742800                  8.824656                 
8159  (3,1,1,2,2,1,2,2,42,10750)                                                       8.830277                  0.750109                  8.080168                 
8160  (3,1,2,1,2,1,2,2,17,6500)                                                        9.867173                  0.797354                  9.069818                 
8161  (3,2,1,1,1,2,2,2,13,8200)                                                        7.259620                  0.733600                  6.526020                 
8162  (3,2,1,1,1,3,2,2,35,9300)                                                        6.990582                  0.722151                  6.268431                 
8163  (3,2,1,1,2,2,1,3,13,7950)                                                        7.330709                  0.735130                  6.595579                 
8164  (3,2,1,1,2,2,2,2,45,8850)                                                        7.095090                  0.727530                  6.367560                 
8165  (3,2,1,1,3,1,3,1,25,11250)                                                       6.561372                  0.700053                  5.861318                 
8166  (3,2,1,2,1,1,1,2,15,10900)                                                       6.628689                  0.703542                  5.925147                 
8167  (3,2,1,2,1,1,2,4,5,11500)                                                        6.501324                  0.696904                  5.804420                 
8168  (3,2,1,2,1,2,2,3,31,10850)                                                       6.639955                  0.704122                  5.935833                 
8169  (3,2,1,2,1,3,3,1,12,9450)                                                        6.964846                  0.720801                  6.244045                 
8170  (3,2,1,2,2,1,2,1,48,8800)                                                        7.115687                  0.728512                  6.387175                 
8171  (3,2,1,2,2,2,2,3,16,11400)                                                       6.521738                  0.697979                  5.823759                 
8172  (3,2,1,2,2,2,2,3,45,10900)                                                       6.629021                  0.703559                  5.925462                 
8173  (3,2,1,2,2,3,3,2,9,7350)                                                         7.506596                  0.738489                  6.768107                 
8174  (3,2,1,2,3,1,1,3,36,10200)                                                       6.784821                  0.711528                  6.073293                 
8175  (3,2,1,2,3,2,2,3,18,9850)                                                        6.864535                  0.715601                  6.148934                 
8176  (3,2,1,3,2,1,1,2,29,10150)                                                       6.795797                  0.712087                  6.083710                 
8177  (3,2,1,3,2,2,1,1,35,6050)                                                        7.908928                  0.746711                  7.162217                 
8178  (3,2,1,3,2,2,1,2,24,9350)                                                        6.979062                  0.721546                  6.257516                 
8179  (3,2,1,3,2,2,2,2,31,10900)                                                       6.628679                  0.703541                  5.925138                 
8180  (3,2,1,3,2,2,2,4,32,6550)                                                        7.748097                  0.743390                  7.004707                 
8181  (3,2,1,3,3,2,1,2,19,11650)                                                       6.469212                  0.695203                  5.774009                 
8182  (3,2,2,1,1,1,1,3,25,9400)                                                        6.767274                  0.710633                  6.056641                 
8183  (3,2,2,1,1,2,1,2,33,11300)                                                       6.373339                  0.690038                  5.683301                 
8184  (3,2,2,1,1,2,1,3,31,10850)                                                       6.461573                  0.694796                  5.766777                 
8185  (3,2,2,1,1,2,2,3,41,11700)                                                       6.298882                  0.685922                  5.612960                 
8186  (3,2,2,1,2,2,1,1,39,9950)                                                        6.657694                  0.705034                  5.952660                 
8187  (3,2,2,1,2,2,1,2,37,7450)                                                        7.225680                  0.732697                  6.492983                 
8188  (3,2,2,1,2,2,1,4,15,11650)                                                       6.308741                  0.686473                  5.622268                 
8189  (3,2,2,1,2,2,2,2,32,9750)                                                        6.690133                  0.706697                  5.983436                 
8190  (3,2,2,1,2,2,2,2,50,10050)                                                       6.625770                  0.703391                  5.922379                 
8191  (3,2,2,1,2,2,2,3,14,9750)                                                        6.690602                  0.706721                  5.983881                 
8192  (3,2,2,1,2,2,2,3,16,9600)                                                        6.723261                  0.708389                  6.014872                 
8193  (3,2,2,1,2,3,2,1,25,11300)                                                       6.384204                  0.690631                  5.693573                 
8194  (3,2,2,1,3,1,3,2,10,5200)                                                        7.912786                  0.746791                  7.165996                 
8195  (3,2,2,1,3,1,3,4,33,5850)                                                        7.706213                  0.742528                  6.963685                 
8196  (3,2,2,1,3,2,2,2,18,11150)                                                       6.402205                  0.691608                  5.710597                 
8197  (3,2,2,1,3,3,1,4,16,11200)                                                       6.393637                  0.691143                  5.702493                 
8198  (3,2,2,2,1,1,2,2,45,10850)                                                       6.461119                  0.694772                  5.766348                 
8199  (3,2,2,2,1,1,3,3,23,8700)                                                        6.924977                  0.718721                  6.206256                 
8200  (3,2,2,2,1,2,1,3,15,9950)                                                        6.647546                  0.704513                  5.943034                 
8201  (3,2,2,2,1,2,1,3,19,10950)                                                       6.441768                  0.693738                  5.748029                 
8202  (3,2,2,2,1,2,2,1,36,10000)                                                       6.647052                  0.704487                  5.942565                 
8203  (3,2,2,2,1,2,2,2,2,11400)                                                        6.354519                  0.689008                  5.665512                 
8204  (3,2,2,2,1,2,2,3,18,6500)                                                        7.504956                  0.738456                  6.766500                 
8205  (3,2,2,2,1,2,2,3,33,8850)                                                        6.890778                  0.716951                  6.173827                 
8206  (3,2,2,2,1,2,2,3,39,11800)                                                       6.280632                  0.684897                  5.595736                 
8207  (3,2,2,2,1,2,2,4,37,4950)                                                        7.995174                  0.748490                  7.246684                 
8208  (3,2,2,2,1,2,3,3,19,9750)                                                        6.690589                  0.706720                  5.983869                 
8209  (3,2,2,2,1,3,2,1,30,9650)                                                        6.722456                  0.708348                  6.014107                 
8210  (3,2,2,2,1,3,2,3,46,6950)                                                        7.369509                  0.735872                  6.633636                 
8211  (3,2,2,2,1,3,3,1,21,10350)                                                       6.573667                  0.700693                  5.872974                 
8212  (3,2,2,2,1,3,3,3,33,10750)                                                       6.481567                  0.695859                  5.785708                 
8213  (3,2,2,2,2,1,1,3,18,11050)                                                       6.422126                  0.692683                  5.729443                 
8214  (3,2,2,2,2,1,1,3,20,11100)                                                       6.412368                  0.692157                  5.720210                 
8215  (3,2,2,2,2,1,2,2,35,10000)                                                       6.636406                  0.703939                  5.932467                 
8216  (3,2,2,2,2,1,2,2,46,11200)                                                       6.392527                  0.691083                  5.701444                 
8217  (3,2,2,2,2,1,2,3,20,10650)                                                       6.501748                  0.696926                  5.804822                 
8218  (3,2,2,2,2,1,2,3,39,9550)                                                        6.734193                  0.708947                  6.025246                 
8219  (3,2,2,2,2,1,3,3,23,11450)                                                       6.345357                  0.688504                  5.656853                 
